"Album","Plays","Songs","Artist","First Listen","Plays Per Song"
"I Love It",2,1,"Kanye West","2018-09-11",2
"I Should Coco",2,1,"Supergrass","2022-03-01",2
"I like it when you sleep, for you are so beautiful yet so unaware of it",2,2,"The 1975","2019-01-24",1
"I'm Alright",2,2,"Jo Dee Messina","2020-03-18",1
"I'm Good (Blue)",2,2,"David Guetta","2022-09-21",1
"If I Know Me",2,1,"Morgan Wallen","2021-02-11",2
"Ileleho",2,1,"Wyl","2020-10-30",2
"Illmatic",2,1,"Nas","2018-12-14",2
"Illusion",2,1,"LBL","2020-10-30",2
"Im Still Serious",2,2,"Baby Smoove","2022-06-16",1
"Imperial",2,1,"Denzel Curry","2021-09-11",2
"In My Head",2,1,"Bedroom","2022-09-30",2
"In The Zone",2,1,"Britney Spears","2020-01-14",2
"In Tongues",2,1,"Joji","2020-11-28",2
"In Your Eyes",2,1,"The Weeknd","2020-05-21",2
"In and Out",2,1,"flamingo zamperoni","2022-04-26",2
"Into The Late Night",2,2,"Larry June","2022-05-24",1
"Isca",2,1,"lorleaf","2022-04-26",2
"It Runs Deep",2,1,"Trisha Mohring","2022-01-18",2
"It's Nice Outside",2,2,"Anti Lilly","2020-10-31",1
"Itna Na Mujhse Tu",2,1,"V Jackk","2020-09-16",2
"Jerry Curl (feat. Larry June)",2,1,"Rexx Life Raj","2022-05-24",2
"Junior Varsity",2,1,"Junior Varsity","2022-01-18",2
"K.T.S.E.",2,2,"Teyana Taylor","2018-08-22",1
"Kathryn Stott: The Complete Solo Recordings",2,1,"Claude Debussy","2021-07-26",2
"Kaviar",2,1,"paris91","2020-11-26",2
"L A M B T A L K",2,1,"Quavo","2018-08-23",2
"L-O-V-E",2,1,"Nat King Cole","2022-02-20",2
"LOVE FOR GUALA",2,1,"Flipp Dinero","2019-12-14",2
"La Madonna",2,1,"Peter Cavallo","2019-10-07",2
"Lady Soul",2,2,"Aretha Franklin","2020-06-15",1
"Lakewood",2,1,"Pandrezz","2020-11-27",2
"Late Night Tales: Badbadnotgood",2,1,"Thundercat","2022-09-15",2
"Law",2,2,"Luxury Tax","2021-03-29",1
"Legacy (Remixes)",2,1,"Nicky Romero","2016-04-30",2
"Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix]",2,1,"Internet Money","2020-09-30",2
"Let It Be... Naked",2,1,"The Beatles","2018-12-03",2
"Let's Get It On",2,2,"Marvin Gaye","2022-09-17",1
"Lewis Street",2,1,"J. Cole","2020-08-25",2
"Lift Yourself",2,1,"Kanye West","2018-05-06",2
"Light",2,1,"San Holo","2021-12-17",2
"Light Of Day",2,1,"Preme","2019-01-10",2
"Lil Boat 3",2,2,"Lil Yachty","2020-08-25",1
"Lilutu",2,1,"Satyr","2022-04-26",2
"Lion",2,1,"Dannic","2016-05-01",2
"Live / Dead",2,1,"Grateful Dead","2020-10-06",2
"Live At Hull",2,1,"The Who","2020-09-23",2
"Live At The Isle Of Wight Festival 1970",2,1,"The Who","2020-10-07",2
"Live Versions",2,1,"Tame Impala","2020-12-01",2
"Live at l'Olympia",2,1,"Ray Charles","2020-11-06",2
"Live in Cuba",2,2,"Jazz At Lincoln Center Orchestra","2021-08-27",1
"LoFi Remixes & Covers Vol.1",2,1,"golden era","2021-03-20",2
"Lonely in a Crowd",2,1,"G R I Z","2020-11-27",2
"Long Way Home",2,1,"Hoffy Beats","2022-04-26",2
"Lookout",2,1,"Sammy TQ","2020-11-27",2
"Loungy",2,1,"Bobby Dreamz BIG","2021-02-13",2
"Love Gun",2,1,"KISS","2019-11-24",2
"Love Me",2,1,"Lil Tecca","2019-08-22",2
"Lovers Holiday",2,1,"Theophilus London","2022-08-08",2
"Lucy",2,1,"Still Woozy","2022-08-04",2
"Lush Grind",2,1,"Anthony Drawn","2020-11-27",2
"Lust For Life",2,2,"Lana Del Rey","2017-08-04",1
"Luv Is Rage",2,2,"Lil Uzi Vert","2022-06-12",1
"MIA",2,1,"SSGKobe","2021-09-11",2
"MIA (feat. Drake)",2,1,"Bad Bunny","2018-10-15",2
"Maine Pyaar Kyun Kiya",2,2,"Shaan","2021-11-19",1
"Mamma Mia! The Movie Soundtrack",2,1,"Amanda Seyfried","2021-06-19",2
"Marble Falls",2,1,"Ray Hutchcraft","2019-10-07",2
"Mastermind",2,1,"Rick Ross","2018-09-10",2
"Melanie",2,2,"Melanie","2020-09-26",1
"Mellow Moon",2,1,"Alfie Templeman","2022-05-27",2
"Memories",2,1,"David Guetta","2016-04-20",2
"Memories We Made",2,2,"No Spirit","2021-04-27",1
"Mercury",2,1,"Steve Lacy","2022-06-21",2
"Mia Khalifa",2,1,"iLOVEFRiDAY","2019-01-17",2
"Michigan",2,1,"Chavo","2021-04-30",2
"Milk",2,1,"ICYTWAT","2022-07-23",2
"Mind The Moon",2,1,"Milky Chance","2021-09-01",2
"Mississippi",2,1,"Don Fizzy","2022-04-26",2
"Modal Soul",2,2,"Nujabes","2020-10-31",1
"Mojito",2,1,"SP-Mato","2022-04-26",2
"Mom & Dad",2,1,"Koralle","2020-11-27",2
"Monkey Business",2,2,"Black Eyed Peas","2018-08-30",1
"More than Close",2,1,"Oneke","2019-10-07",2
"Move Along",2,2,"The All-American Rejects","2022-10-08",1
"Mr. Brightside",2,1,"2 Friends Remixes","2021-06-27",2
"Mr. Clean",2,1,"Yung Gravy","2018-04-20",2
"Muruga",2,1,"T. M. Soundararajan","2021-08-30",2
"My Ghetto Report Card",2,1,"E-40","2022-06-16",2
"My Head is a Moshpit",2,1,"Verzache","2022-10-28",2
"My Name Is My Name",2,2,"Pusha T","2016-04-25",1
"My Storm",2,1,"Tom The Mail Man","2020-03-08",2
"NO SLEEP",2,1,"SLXWCLXP","2020-12-10",2
"NOIR",2,1,"Smino","2022-07-17",2
"NYC Stories",2,1,"Oatmello","2022-04-26",2
"Naane Naana",2,2,"Vani Jairam","2021-08-30",1
"Neat No Ice",2,1,"Max I Million","2020-10-30",2
"Neon Future I",2,1,"Steve Aoki","2022-03-19",2
"Never Be Like You (feat. Kai)",2,1,"Flume","2016-04-18",2
"Never Say Goodbye",2,1,"Hardwell","2016-04-29",2
"New Light",2,1,"John Mayer","2019-01-16",2
"New Patek",2,1,"Lil Uzi Vert","2019-09-16",2
"Niagara",2,2,"redveil","2021-05-04",1
"No Flag (feat. Nicki Minaj, 21 Savage & Offset)",2,1,"London On Da Track","2018-06-17",2
"No Limit (feat. A$AP Rocky & Cardi B)",2,1,"G-Eazy","2017-12-14",2
"No Ordinary Man",2,2,"Tracy Byrd","2020-03-18",1
"No Play",2,1,"Lilskrt4k","2021-05-28",2
"No Socks",2,1,"Cash Kidd","2021-09-29",2
"Nobody Safe",2,1,"Rich The Kid","2021-08-25",2
"November 29th",2,1,"J.O.B","2022-01-18",2
"Off The Rip",2,1,"French Montana","2017-07-15",2
"Om Shanti Om",2,1,"Sukhwinder Singh","2019-07-29",2
"On Detours",2,1,"Penn Masala","2018-11-15",2
"One Day At A Time",2,2,"Joan Baez","2020-09-26",1
"Ooh La La",2,1,"Faces","2021-04-17",2
"Orion",2,1,"Satyr","2022-04-26",2
"Out Of Love",2,1,"Lil Tecca","2020-05-07",2
"Out With A Bang",2,2,"David Lee Murphy","2020-03-18",1
"Panda",2,1,"Desiigner","2016-04-28",2
"Pandemia",2,1,"Elujay","2022-02-14",2
"Paper Trail",2,1,"T.I.","2022-05-29",2
"Paul Simon",2,1,"Paul Simon","2020-07-15",2
"Peace Is The Mission (Extended)",2,1,"Major Lazer","2016-04-28",2
"Pegan Hill",2,2,"Kurt Stewart","2021-12-09",1
"Pissy Pamper",2,1,"Phigross","2022-08-10",2
"Plain Jane REMIX (feat. Nicki Minaj)",2,1,"A$AP Ferg","2017-12-20",2
"Plastic Ono Band",2,1,"John Lennon","2021-01-02",2
"Play",2,1,"Funtahen","2022-06-13",2
"Pluto x Baby Pluto",2,1,"Future","2022-01-24",2
"Politics of Living",2,1,"Kodaline","2021-03-11",2
"Pop Psychology",2,1,"Neon Trees","2022-01-30",2
"Power Corruption and Lies",2,1,"New Order","2021-07-28",2
"Princess Bubblegum",2,1,"ilyTOMMY","2020-03-08",2
"Prom Night",2,1,"Riovaz","2022-01-18",2
"Purple Skies",2,1,"Otis Neon","2020-10-30",2
"RENAISSANCE",2,2,"Beyonce","2022-07-29",1
"RIP Indo Hisashi",2,1,"No Rome","2021-11-17",2
"Rage Valley",2,1,"Knife Party","2016-04-23",2
"Raindrops",2,1,"Pink Hoodie","2021-07-27",2
"Rap God",2,1,"Eminem","2017-10-14",2
"Reality Check",2,1,"Swae Lee","2020-11-22",2
"Recovery",2,2,"Eminem","2022-06-25",1
"Reel To Real",2,1,"Love","2020-07-14",2
"Renditions Of Sha Na Na",2,1,"The All-American Singers","2020-11-01",2
"Resurrection",2,1,"Common","2020-10-31",2
"Revenge Of The Dreamers III: Director's Cut",2,2,"Dreamville","2020-01-17",1
"Ricch Forever",2,1,"Roddy Ricch","2019-12-12",2
"Ricky Martin",2,1,"Ricky Martin","2022-09-09",2
"River Glow",2,2,"TyLuv.","2021-04-29",1
"Rolando (Caught In The Rain)",2,1,"DUSTY LOCANE","2022-06-21",2
"Rotation",2,1,"LEGAXY","2020-09-25",2
"Rubbin off the Paint",2,1,"YBN Nahmir","2018-04-20",2
"Runaround Sue",2,2,"Dion","2019-01-28",1
"SAVAGE",2,1,"Tank","2021-05-23",2
"SHADYXV",2,1,"Eminem","2022-12-19",2
"SHINE",2,1,"P-Lo","2022-05-12",2
"Samantha",2,1,"Dave","2020-09-08",2
"Same Kind Of Different",2,1,"Dean Lewis","2018-08-28",2
"Satish",2,1,"Tee Grizzley","2019-12-14",2
"Save Yourself",2,2,"Nana","2020-12-25",1
"Say It",2,2,"Flume","2016-04-24",1
"Scared to Be Lonely",2,1,"Martin Garrix","2021-03-11",2
"Second Winter",2,1,"Johnny Winter","2020-10-19",2
"Seeing Ghosts",2,1,"BIGBABYGUCCI","2022-06-13",2
"Selfish",2,1,"UNCOMMENN","2020-10-30",2
"Semilla",2,1,"Pachakuti","2020-11-27",2
"Send Help",2,1,"BIGBABYGUCCI","2021-04-30",2
"Sex Tape",2,1,"Hippo Campus","2022-05-21",2
"Shock Value",2,1,"Timbaland","2016-04-20",2
"Shock Value II",2,2,"Timbaland","2016-04-20",1
"Shower",2,1,"Becky G","2022-02-18",2
"Shut Down, Vol. 2",2,1,"The Beach Boys","2022-01-20",2
"Silk",2,1,"Seb Zillner","2022-04-26",2
"Sincerely, Tokyo",2,2,"MadeinTYO","2019-12-21",1
"Sleep Cycles EP",2,2,"Goodnyght","2021-12-09",1
"Sleigh Bells",2,1,"PhatCap!","2021-11-09",2
"Sli'merre",2,1,"Young Nudy","2021-05-31",2
"Slime Language",2,1,"Young Thug","2019-02-16",2
"Slow Down with Me",2,1,"Shuko","2020-11-26",2
"Slow Jazz",2,1,"KLIM","2022-04-26",2
"Smooth",2,1,"Soul Legend","2022-04-26",2
"Snowcap",2,1,"Glimlip","2020-11-27",2
"So Far",2,2,"Crosby, Stills, Nash & Young","2020-10-24",1
"So Young So High",2,1,"Dada Life","2016-05-01",2
"Something Between Us",2,1,"Satyr","2021-06-20",2
"Something Just Like This",2,1,"The Chainsmokers","2017-09-13",2
"Son Of A Gun",2,1,"Key Glock","2022-08-16",2
"Songs of Her's",2,2,"Her's","2022-02-11",1
"Sound Asleep",2,2,"Spencer Hunt","2021-12-09",1
"South - Single",2,1,"Hippo Campus","2022-05-20",2
"Soy Pablo",2,1,"boy pablo","2019-01-23",2
"Speakerboxxx/The Love Below",2,2,"Outkast","2022-02-19",1
"Spotify Session",2,1,"Ty Dolla $ign","2017-08-15",2
"Standard Time Vol. 3: The Resolution Of Romance",2,2,"Wynton Marsalis","2021-08-27",1
"Stellar",2,1,"SamuW","2022-04-26",2
"Stereo",2,2,"Omar Apollo","2020-11-28",1
"Stone Cold Classics",2,1,"Queen","2021-10-27",2
"Stop Breathing",2,1,"Roddy Ricch","2022-09-30",2
"Sugar",2,2,"Robin Schulz","2016-04-30",1
"Sultry Sunday",2,1,"Depf","2020-11-27",2
"Summer Knights",2,1,"Joey Bada$$","2022-01-22",2
"Summer Nights",2,2,"Laffey","2021-12-09",1
"Summer in 06",2,1,"BIGBABYGUCCI","2022-03-16",2
"Summertime Jams",2,1,"Caillou","2018-10-31",2
"Sunbeam",2,1,"Alina Baraz","2022-05-01",2
"Sunday Stroll",2,1,"Benny Treskow","2019-09-26",2
"Sweetener",2,2,"Ariana Grande","2018-08-17",1
"TA13OO",2,2,"Denzel Curry","2019-09-16",1
"TALKING IS HARD",2,1,"WALK THE MOON","2021-03-11",2
"Take the Sadness Out of Saturday Night",2,1,"Bleachers","2022-10-22",2
"Talk That Talk",2,1,"Rihanna","2021-02-21",2
"Taylor Swift",2,1,"Taylor Swift","2022-10-23",2
"Team",2,1,"Xavier Weeks","2020-01-29",2
"Teenage Dream",2,1,"Katy Perry","2022-10-23",2
"Teflon Don",2,1,"Rick Ross","2022-07-14",2
"Tessin",2,1,"lorleaf","2022-04-26",2
"The 20/20 Experience - 2 of 2",2,2,"Justin Timberlake","2021-02-18",1
"The Adventures of Moon Man & Slim Shady (with Eminem)",2,1,"Kid Cudi","2020-07-10",2
"The Allman Brothers Band",2,2,"Allman Brothers Band","2021-02-26",1
"The Anthology (1967-1971)",2,1,"Ten Years After","2020-10-17",2
"The Beatles 1962 - 1966",2,1,"The Beatles","2021-12-15",2
"The Best Of DMX",2,1,"DMX","2016-04-30",2
"The Best Of The Animals",2,1,"The Animals","2019-01-15",2
"The Bigger Picture",2,1,"Lil Baby","2020-08-03",2
"The Black Tape",2,1,"DJ Rell","2022-09-30",2
"The Christmas Song",2,1,"Nat King Cole","2020-11-01",2
"The Colour And The Shape",2,1,"Foo Fighters","2022-10-28",2
"The Definition Of X: Pick Of The Litter",2,1,"DMX","2022-02-19",2
"The Good Book",2,1,"Melanie","2020-09-26",2
"The Greatest Showman (Original Motion Picture Soundtrack)",2,2,"Keala Settle","2018-02-06",1
"The Hamilton Mixtape",2,1,"John Legend","2019-03-30",2
"The Hits--Chapter One",2,1,"Backstreet Boys","2022-06-16",2
"The Kiss Of Venus (Dominic Fike)",2,1,"Paul McCartney","2021-06-09",2
"The LP",2,2,"Large Professor","2020-10-31",1
"The Last Slimeto",2,1,"YoungBoy Never Broke Again","2022-09-21",2
"The Parables",2,1,"Cordae","2020-12-25",2
"The Plugs I Met",2,1,"Benny The Butcher","2022-10-20",2
"The Razors Edge",2,1,"AC/DC","2018-11-27",2
"The Return",2,1,"Logic","2018-08-24",2
"The Rokstarr Hits Collection",2,2,"Taio Cruz","2022-02-18",1
"The Script",2,1,"The Script","2021-03-11",2
"The Singles",2,1,"Avicii","2016-04-23",2
"The Trinity",2,1,"Sean Paul","2022-10-07",2
"The Truth About Love",2,1,"P!nk","2017-12-13",2
"The Unforgiven",2,1,"Cage The Elephant","2022-02-11",2
"The Union",2,1,"Elton John","2017-10-11",2
"The VVS Capsule",2,1,"Tory Lanez","2020-11-22",2
"The Wheels on the Bus",2,2,"Wheels on the Bus","2022-09-09",1
"The Who Sell Out",2,1,"The Who","2020-10-09",2
"The World From The Side Of The Moon",2,1,"Phillip Phillips","2021-03-10",2
"The in Between",2,1,"Grady","2022-10-27",2
"These Days",2,1,"GRANDVIEW","2022-01-25",2
"Thin Lizzy Live In Concert",2,2,"Thin Lizzy","2020-07-04",1
"Thoongathe Thambi Thoongathe (Original Motion Picture Soundtrack)",2,1,"Ilaiyaraaja","2021-08-30",2
"Threat (feat. 42 Dugg)",2,1,"Blac Youngsta","2022-02-11",2
"Thumbs Up",2,2,"Rugby Wild","2022-09-01",1
"Too Hard",2,1,"Lil Baby","2019-03-08",2
"Too Soul",2,1,"Tabi","2022-04-26",2
"Torus",2,1,"Sub Focus","2016-04-29",2
"Tranquility",2,1,"G Mills","2021-08-02",2
"Trap Still Boomin' 3",2,1,"Travis Scott","2020-09-08",2
"True Colors",2,2,"Zedd","2016-05-01",1
"Two Medicine Lake",2,1,"Wun Two","2020-10-30",2
"Tyler Herro",2,1,"Jack Harlow","2021-03-04",2
"U",2,1,"The Incredible String Band","2020-09-29",2
"Uhyuready?",2,1,"mike.","2022-04-22",2
"Ultimate Collection: Dobie Gray",2,1,"Dobie Gray","2021-08-20",2
"Ultimate Pitch Perfect",2,2,"The Barden Bellas","2021-06-19",1
"Ultimate Santana",2,1,"Santana","2020-01-08",2
"Unbothered",2,1,"Omar Apollo","2020-11-28",2
"Under Enemy Arms",2,1,"Trippie Redd","2019-12-14",2
"Unmo",2,1,"goosetaf","2020-11-27",2
"Until The Quiet Comes",2,1,"Flying Lotus","2022-08-18",2
"Untouchable",2,1,"Eminem","2017-12-08",2
"Up the Score",2,1,"RTB MB","2022-07-07",2
"Vacation Days",2,1,"Strehlow","2022-04-26",2
"Vanguard Visionaries",2,2,"Joan Baez","2020-09-26",1
"Verified",2,1,"A$AP Ferg","2018-08-20",2
"Very Amiable",2,1,"Saltyyyy V","2020-10-30",2
"Viva La Vida (Prospekt's March Edition)",2,2,"Coldplay","2018-01-06",1
"WZRD",2,1,"WZRD","2021-01-11",2
"Warmer Together",2,1,"lisnn","2020-11-27",2
"Watching Movies with the Sound Off",2,1,"Mac Miller","2022-11-18",2
"Way Up",2,1,"Zo Val","2018-06-09",2
"Welcome To The Party",2,1,"Pop Smoke","2022-07-07",2
"Whatcha Gonna Do?",2,1,"Peter Green","2020-07-26",2
"When Disaster Strikes...",2,1,"Busta Rhymes","2022-02-10",2
"When It's Dark Out",2,1,"G-Eazy","2018-03-20",2
"Whenever You Need Somebody",2,1,"Rick Astley","2018-02-08",2
"Where The Shooters Be",2,2,"SleazyWorld Go","2022-12-07",1
"Who Made Who",2,2,"AC/DC","2018-10-15",1
"Wicked Nature",2,2,"The Vines","2022-04-15",1
"With The Beatles",2,1,"The Beatles","2022-07-15",2
"Woah",2,2,"Lil Baby","2019-09-26",1
"Women In Technology",2,1,"White Town","2022-08-03",2
"Workingman's Dead",2,2,"Grateful Dead","2020-10-04",1
"Wovoka",2,1,"Redbone","2022-09-15",2
"Y",2,1,"Yung Hurn","2020-03-08",2
"Yakamoz",2,1,"Hulk Hodn","2020-11-27",2
"Yellow",2,1,"Lofi Fruits Music","2021-02-11",2
"Yesterday's Gone",2,2,"Loyle Carner","2020-10-31",1
"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",2,2,"Kenny Loggins","2019-01-28",1
"You",2,2,"Lost Kings","2016-04-29",1
"Young And Beautiful [Lana Del Rey vs. Cedric Gervais]",2,1,"Lana Del Rey","2016-04-18",2
"Yozora",2,1,"Huey Daze","2020-11-27",2
"Z",2,2,"SZA","2018-06-03",1
"do u even miss me at all?",2,1,"gianni & kyle","2021-02-11",2
"grae ceilings",2,2,"whiterosemoxie","2022-08-22",1
"i n t e r l u d e",2,1,"J. Cole","2021-05-07",2
"iSouljaBoyTellem",2,1,"Soulja Boy","2017-11-24",2
"ili",2,1,"Flughand","2020-10-30",2
"monclizzy",2,1,"bill clesen","2022-01-18",2
"more beats",2,1,"pettersson","2020-11-27",2
"no tears left to cry",2,1,"Ariana Grande","2018-04-26",2
"rooftop",2,1,"bell.avi","2022-06-25",2
"us",2,1,"gnash","2016-04-28",2
"we",2,1,"gnash","2021-03-11",2
"#PROUDCATOWNERREMIX",1,1,"XXXTENTACION","2020-08-24",1
"#SantanaWorld",1,1,"Tay-K","2017-08-30",1
"&A Love Letter",1,1,"Saltyyyy V","2020-11-27",1
"&trust",1,1,"Modernmadeit","2022-12-09",1
"(Songbook) A Collection Of Hits",1,1,"Trisha Yearwood","2020-03-18",1
"(What's The Story) Morning Glory? (Deluxe Remastered Edition)",1,1,"Oasis","2022-04-12",1
"+",1,1,"Ed Sheeran","2022-09-28",1
"- TRAGEDY +",1,1,"$NOT","2021-12-08",1
"...Ready For It?",1,1,"Taylor Swift","2017-11-24",1
"100 All Time Children's Favorites",1,1,"The Countdown Kids","2022-09-09",1
"100 Miles",1,1,"SkinBone","2022-12-09",1
"1000 Forms Of Fear",1,1,"Sia","2016-04-29",1
"1123",1,1,"BJ The Chicago Kid","2022-01-19",1
"12 Of His Biggest Hits",1,1,"Eddie Cochran","2020-09-23",1
"16 Biggest Hits",1,1,"Alan Jackson","2020-03-18",1
"1960s For Kids",1,1,"Marvin Gaye","2022-10-23",1
"1973",1,1,"Bobby Dreamz BIG","2022-04-26",1
"1992",1,1,"The Game","2019-05-31",1
"1UP",1,1,"T-Pain","2019-03-23",1
"2 Die 4",1,1,"Tove Lo","2022-07-29",1
"2 Faced",1,1,"Rio Da Yung Og","2022-02-14",1
"2 P'z In A Pod",1,1,"Jay Worthy","2022-05-24",1
"2020",1,1,"Moe Vision","2017-05-16",1
"2022 Mix",1,1,"Far East Movement","2022-11-11",1
"24 Hours (feat. Lil Durk)",1,1,"A Boogie Wit da Hoodie","2021-05-21",1
"25 Everlasting Ghazals By Mehdi Hassan",1,1,"Mehdi Hassan","2020-09-20",1
"2700s sea shanties",1,1,"CHEERIO KING","2022-12-09",1
"2nd Exit",1,1,"2nd Exit","2020-10-31",1
"3005 (Beach Picnic - A$Ad Remix)",1,1,"Aad","2017-09-26",1
"34 N. River",1,1,"Oliver Hazard","2022-11-06",1
"35th Anniversary: Live In Poland",1,1,"TOTO","2019-10-22",1
"4",1,1,"Beyonce","2022-08-04",1
"4 AM",1,1,"Kaskade","2018-06-02",1
"4 My Eyes Only",1,1,"Trevor Spitta","2022-09-01",1
"40 Christmas Classics",1,1,"Andy Williams","2021-12-10",1
"40 Most Beautiful Arias",1,1,"Umberto Giordano","2021-03-23",1
"420 Mix",1,1,"Pressure","2022-04-28",1
"4Milli",1,1,"Baka Not Nice","2018-12-19",1
"4never",1,1,"CRAY","2020-09-20",1
"4x4",1,1,"Young T & Bugsey","2020-12-12",1
"500 Benz",1,1,"Joey Bada$$","2022-10-28",1
"508-507-2209",1,1,"Joyner Lucas","2019-01-11",1
"7220",1,1,"Lil Durk","2022-06-15",1
"74 47",1,1,"Uamee","2022-12-09",1
"803MAYJOR VOL. 1",1,1,"Aaron May","2022-09-01",1
"8th Street",1,1,"Birds Of The West","2020-11-27",1
"90 Proof (with J. Cole)",1,1,"Smino","2022-09-30",1
"<U+0419><U+0410><U+0419>",1,1,"FEDUK","2021-12-11",1
"<U+041D><U+0435> <U+0410><U+043D><U+0433><U+0435><U+043B>",1,1,"LIZER","2021-12-11",1
"<U+041F><U+0440><U+0430><U+0437><U+0434><U+043D><U+0438><U+043A> <U+043D><U+0430> <U+0443><U+043B><U+0438><U+0446><U+0435> 36",1,1,"Skryptonite","2021-12-11",1
"<U+30B9><U+30DA><U+30B7><U+30E3><U+30EB>.<U+30B5><U+30A6><U+30F3><U+30C9>.<U+30BB><U+30EC><U+30AF><U+30B7><U+30E7><U+30F3> -<U+30B6>.<U+30EF><U+30FC><U+30C9>-",1,1,"<U+30BB><U+30AD><U+30C8><U+30AA>.<U+30B7><U+30B2><U+30AA>","2021-03-03",1
"<U+30D9><U+30FC><U+30C8><U+30FC><U+30F4><U+30A7><U+30F3>:<<U+60B2><U+6134>><<U+6708><U+5149>><<U+71B1><U+60C5>>",1,1,"Ludwig van Beethoven","2018-11-25",1
"A Bag of Weed",1,1,"Cast - Family Guy","2022-12-09",1
"A Brenda Lee Christmas",1,1,"Brenda Lee","2022-10-01",1
"A Bridge Between",1,1,"Towerz","2022-01-11",1
"A Bridge to Mend",1,1,"Rizik","2020-11-27",1
"A Drillers Perspective",1,1,"CB","2020-12-12",1
"A Holly Jolly Kids Christmas",1,1,"Jimmy Durante","2022-09-09",1
"A Hundred Miles Or More: A Collection",1,1,"Alison Krauss","2022-09-28",1
"A Long Ride",1,1,"Pantone","2022-04-25",1
"A Lot About Livin' (And A Little 'Bout Love)",1,1,"Alan Jackson","2020-03-18",1
"A Love Letter To You",1,1,"Trippie Redd","2019-06-05",1
"A Nod Is as Good as a Wink... to a Blind Horse",1,1,"Faces","2020-01-14",1
"A Nostalgic Romance",1,1,"Dpsht","2022-04-25",1
"A Tarde Notte",1,1,"Brous One","2021-02-13",1
"A Thousand Memories",1,1,"Rhett Akins","2020-03-18",1
"A Town Called Paradise",1,1,"Tiesto","2022-01-30",1
"A/B",1,1,"KALEO","2021-03-10",1
"AP",1,1,"Pop Smoke","2021-10-13",1
"ARE WE STILL DREAMING?",1,1,"blackwave.","2020-10-31",1
"Aadukalam (Original Motion Picture Soundtrack)",1,1,"G. V. Prakash","2021-10-03",1
"Aapke Pyaar Mein (Love Songs)",1,1,"Atif Aslam","2019-07-05",1
"Aarti",1,1,"ShiShi","2018-08-29",1
"Abba",1,1,"ABBA","2019-01-28",1
"About You",1,1,"Blxst","2022-01-23",1
"Abu Dhabi",1,1,"halfpastseven","2021-02-17",1
"Accidentally In Love",1,1,"Counting Crows","2022-06-23",1
"Adalene",1,1,"Jensine Fleischer","2019-10-17",1
"Adore You",1,1,"Miley Cyrus","2016-04-19",1
"Adrenaline",1,1,"Agatino Romero","2020-09-25",1
"After Me",1,1,"SoFaygo","2021-05-04",1
"After The Storm",1,1,"Kali Uchis","2020-10-31",1
"Afternoon Break",1,1,"Raouf Beats","2022-04-25",1
"Agent Vinod",1,1,"Pritam","2022-04-13",1
"Agneepath (Original Motion Picture Soundtrack)",1,1,"Ajay-Atul","2022-04-13",1
"Ain't Worth the Time",1,1,"Pastor Rex","2022-09-01",1
"Air",1,1,"don C","2022-04-25",1
"Airbourne",1,1,"Eric Badanti","2019-10-17",1
"Aja",1,1,"Steely Dan","2021-05-30",1
"Ak50",1,1,"Alan Aztec","2022-12-09",1
"Alabama Nigga",1,1,"Mando Audio","2022-12-09",1
"Alchemy",1,1,"MANIK MC","2020-10-31",1
"Alfredo",1,1,"Freddie Gibbs","2022-01-25",1
"All Blue",1,1,"G Perico","2018-10-06",1
"All Falls Down",1,1,"Kanye West","2020-05-26",1
"All I Have",1,1,"Amerie","2022-08-04",1
"All My Friends We're Glorious: Death of a Bachelor Tour Live",1,1,"Panic! At The Disco","2022-10-21",1
"All The Little Lights",1,1,"Passenger","2022-08-22",1
"All The Right Reasons",1,1,"Nickelback","2022-11-05",1
"All Things Work Together",1,1,"Lecrae","2018-01-09",1
"All Your Fault: Pt. 1",1,1,"Bebe Rexha","2017-11-28",1
"All Yours",1,1,"Ol' Burger Beats","2020-10-31",1
"All the Little Lights",1,1,"Passenger","2021-03-10",1
"All the Right Reasons",1,1,"Nickelback","2022-09-30",1
"Aller Anfang ist schwer",1,1,"Jens Wechsler","2019-10-17",1
"Allies",1,1,"Crosby, Stills & Nash","2020-10-24",1
"Along Came Jones",1,1,"Tom Jones","2022-10-23",1
"Alright, Still",1,1,"Lily Allen","2022-12-03",1
"Always / Albany",1,1,"Kev Brown","2020-10-31",1
"Always Never The Same",1,1,"George Strait","2020-03-18",1
"Amen",1,1,"Rich Brian","2018-02-16",1
"American Beauty/American Psycho",1,1,"Fall Out Boy","2022-08-23",1
"American Love",1,1,"Jake Owen","2021-03-10",1
"American Pie",1,1,"Don McLean","2019-01-28",1
"Amidst the Chaos",1,1,"Sara Bareilles","2022-09-28",1
"An Awesome Wave",1,1,"alt-J","2022-04-24",1
"And Then Boom",1,1,"Booman Forever","2022-09-01",1
"Angel",1,1,"Fifth Harmony","2017-08-15",1
"Angelic Hoodrat: Supercut",1,1,"Kenny Mason","2021-04-30",1
"Anima",1,1,"Gas Lab","2022-04-25",1
"Animal Control",1,1,"Baby Smoove","2022-06-17",1
"Anjaana Anjaani",1,1,"Mohit Chauhan","2019-07-10",1
"Annamayya",1,1,"Annamayya Keerthana","2021-09-02",1
"Another Level",1,1,"Blackstreet","2022-08-04",1
