"Date","Plays"
2022-05-21,52
2022-05-22,52
2022-06-07,52
2022-07-18,52
2022-09-04,52
2019-08-27,51
2020-11-14,51
2020-11-24,51
2021-09-25,51
2022-07-13,51
2017-09-27,50
2017-11-28,50
2018-08-04,50
2018-08-14,50
2018-08-16,50
2019-11-10,50
2021-10-13,50
2021-12-12,50
2022-07-04,50
2017-10-03,49
2017-10-12,49
2018-03-30,49
2018-04-10,49
2018-07-29,49
2019-04-07,49
2020-01-30,49
2020-06-20,49
2020-09-28,49
2021-01-24,49
2022-01-01,49
2022-01-12,49
2017-10-30,48
2017-11-08,48
2017-11-29,48
2018-03-15,48
2018-04-01,48
2018-08-07,48
2018-08-09,48
2019-05-05,48
2021-04-24,48
2021-07-03,48
2021-10-02,48
2022-09-03,48
2022-11-22,48
2018-05-09,47
2018-08-06,47
2018-08-23,47
2018-10-28,47
2018-12-01,47
2019-09-14,47
2020-06-27,47
2021-05-25,47
2021-12-19,47
2022-02-28,47
2022-12-15,47
2017-10-04,46
2017-10-19,46
2020-10-31,46
2021-09-11,46
2022-05-14,46
2022-09-24,46
2022-11-20,46
2017-09-25,45
2017-12-31,45
2019-11-24,45
2020-02-08,45
2020-11-21,45
2021-09-05,45
2022-12-27,45
2022-12-30,45
2017-09-15,44
2017-09-21,44
2017-09-28,44
2018-02-24,44
2018-09-17,44
2019-01-21,44
2019-02-02,44
2020-11-23,44
2021-06-20,44
2021-10-17,44
2021-11-21,44
2022-03-18,44
2022-11-28,44
2022-12-28,44
2018-07-15,43
2018-09-08,43
2019-12-22,43
2019-12-29,43
2020-08-16,43
2021-08-20,43
2017-12-01,42
2018-05-21,42
2018-07-01,42
2018-11-18,42
2019-08-12,42
2020-01-26,42
2020-11-22,42
2021-05-23,42
2022-02-12,42
2022-05-06,42
2022-05-28,42
2022-08-28,42
2017-10-05,41
2017-12-25,41
2018-06-27,41
2018-07-12,41
2022-12-03,41
2017-10-02,40
2017-11-18,40
2018-04-28,40
2018-07-13,40
2019-11-02,40
2020-02-09,40
2021-10-06,40
2021-11-07,40
2022-07-11,40
2022-11-27,40
2022-12-26,40
2018-09-29,39
2019-02-12,39
2019-06-21,39
2021-03-23,39
2022-04-21,39
2022-09-16,39
2017-10-27,38
2018-06-14,38
2019-02-09,38
2019-05-15,38
2021-07-12,38
2021-08-01,38
2021-10-10,38
2021-11-24,38
2022-05-29,38
2022-07-10,38
2017-09-11,37
2018-01-13,37
2018-02-02,37
2018-02-16,37
2018-07-07,37
2018-07-27,37
2020-01-01,37
2020-03-26,37
2020-10-18,37
2021-12-18,37
2018-01-07,36
2018-03-24,36
2018-04-15,36
2018-04-29,36
2019-06-15,36
2019-10-27,36
2019-11-29,36
2021-07-10,36
2022-11-29,36
2017-09-14,35
2018-02-04,35
2018-02-17,35
2018-04-04,35
2018-08-02,35
2018-11-24,35
2021-03-21,35
2021-06-12,35
2021-09-12,35
2022-06-13,35
2022-08-27,35
2018-01-21,34
2018-07-28,34
2019-01-06,34
2019-11-17,34
2020-11-07,34
2018-01-05,33
2018-01-26,33
2018-04-21,33
2018-09-01,33
2019-01-23,33
2019-10-19,33
2022-05-27,33
2022-11-25,33
2018-04-02,32
2018-04-03,32
2019-01-04,32
2021-06-18,32
2022-11-12,32
2022-12-11,32
2017-10-31,31
2018-01-15,31
2019-08-18,31
2021-06-27,31
2021-08-02,31
2022-07-12,31
2022-10-14,31
2017-12-09,30
2018-03-17,30
2018-05-05,30
2018-06-03,30
2018-09-30,30
2019-11-30,30
2020-04-12,30
2021-07-11,30
2021-08-14,30
2022-07-20,30
2022-10-15,30
2018-03-18,29
2018-06-20,29
2020-03-01,29
2020-07-26,29
2021-06-19,29
2022-04-20,29
2022-11-06,29
2019-02-01,28
2022-06-19,28
2022-07-05,28
2022-07-16,28
2017-12-26,27
2018-06-09,27
2019-02-04,27
2019-07-20,27
2022-04-02,27
2022-07-15,27
2017-09-30,26
2017-10-07,26
2018-08-17,26
2018-08-20,26
2019-05-18,26
2020-07-25,26
2021-05-27,26
2021-06-13,26
2022-07-23,26
2018-06-13,25
2018-07-18,25
2019-05-19,25
2022-07-09,25
2022-07-29,25
2022-10-16,25
2022-11-23,25
2018-12-08,24
2019-01-20,24
2019-04-21,24
2021-10-03,24
2021-10-30,24
2022-05-07,24
2022-06-22,24
2022-07-03,24
2017-11-19,23
2017-11-22,23
2019-01-19,23
2020-03-20,23
2017-12-27,22
2018-01-03,22
2018-06-25,22
2018-07-10,22
2018-07-20,22
2018-10-06,22
2019-01-24,22
2020-02-23,22
2017-12-14,21
2018-07-06,21
2019-02-16,21
2022-01-23,21
2022-10-08,21
2018-01-04,20
2018-01-06,20
2018-03-04,20
2017-12-23,19
2018-05-12,19
2018-05-13,19
2022-12-20,19
2017-10-14,18
2017-12-24,18
2018-07-11,18
2019-01-30,18
2017-10-22,17
2017-11-11,17
2017-12-30,17
2018-02-11,17
2018-03-02,17
2018-05-20,17
2018-07-23,17
2019-03-17,17
2022-03-19,17
2022-07-31,17
2018-02-18,16
2018-04-22,16
2018-05-07,16
2018-05-26,16
2018-06-10,16
2018-08-01,16
2019-06-16,16
2022-12-18,16
2017-11-25,15
2018-08-19,15
2022-08-05,15
2017-10-28,14
2018-02-19,14
2018-08-10,14
2018-08-24,14
2021-08-28,14
2021-10-08,14
2017-10-29,13
2018-01-14,13
2018-02-03,13
2018-10-14,13
2019-01-01,13
2019-12-01,13
2020-04-11,13
2017-09-16,12
2017-10-21,12
2017-12-17,12
2018-03-31,12
2018-06-16,12
2018-07-05,12
2019-02-14,12
2021-05-29,12
2017-11-07,11
2018-07-30,11
2022-08-06,11
2022-11-24,11
2018-02-10,10
2018-04-08,10
2018-04-14,10
2018-05-27,10
2018-09-23,10
2021-06-07,10
2017-10-15,9
2017-11-04,9
2017-11-05,9
2017-11-12,9
2018-06-19,9
2018-12-09,9
2021-05-28,9
2017-12-03,8
2017-12-29,8
2018-01-01,8
2018-01-28,8
2018-06-21,8
2018-08-18,8
2017-12-10,7
2018-03-03,7
2018-04-05,7
2018-05-28,7
2018-07-04,7
2018-07-09,7
2017-12-02,6
2018-01-02,6
2018-06-18,6
2018-06-30,6
2017-09-23,5
2017-09-24,5
2017-10-08,5
2017-11-24,5
2018-04-06,5
2018-05-19,5
2018-09-09,5
2017-10-01,4
2017-12-16,4
2018-01-27,4
2018-02-25,4
2018-06-17,4
2018-06-22,4
2018-06-24,4
2018-06-26,4
2018-10-27,4
2017-09-17,3
2018-04-07,3
2018-06-23,3
2018-06-29,3
2018-07-03,3
2018-07-08,3
2018-08-15,3
2019-05-26,3
2019-03-24,2
2017-11-26,1
2018-03-25,1
2018-06-28,1
2019-01-09,1
