"Date","Plays"
"2018-10-09",18
"2018-11-14",18
"2018-12-04",18
"2019-03-02",18
"2019-04-28",18
"2019-05-12",18
"2019-05-23",18
"2019-10-27",18
"2020-01-02",18
"2020-01-03",18
"2020-09-14",18
"2020-10-27",18
"2020-10-28",18
"2021-02-17",18
"2021-03-30",18
"2021-11-02",18
"2021-11-05",18
"2021-11-09",18
"2022-11-28",18
"2022-12-27",18
"2022-12-30",18
"2017-04-13",17
"2017-05-23",17
"2017-06-07",17
"2017-07-25",17
"2017-07-30",17
"2017-10-02",17
"2017-10-17",17
"2017-11-04",17
"2017-12-11",17
"2017-12-18",17
"2018-01-11",17
"2018-01-16",17
"2018-03-03",17
"2018-03-21",17
"2018-05-15",17
"2018-08-27",17
"2018-09-07",17
"2019-02-05",17
"2019-04-08",17
"2019-12-09",17
"2020-01-23",17
"2020-03-25",17
"2020-04-03",17
"2020-08-05",17
"2020-08-26",17
"2020-09-30",17
"2020-12-26",17
"2021-05-16",17
"2021-07-05",17
"2021-07-06",17
"2021-10-24",17
"2022-11-04",17
"2022-11-16",17
"2022-12-13",17
"2022-12-26",17
"2016-05-02",16
"2017-03-28",16
"2017-04-11",16
"2017-05-20",16
"2017-08-10",16
"2017-08-19",16
"2018-03-15",16
"2018-05-22",16
"2018-06-03",16
"2018-07-26",16
"2018-08-24",16
"2018-09-25",16
"2018-10-11",16
"2018-10-15",16
"2018-12-08",16
"2019-04-20",16
"2019-05-09",16
"2019-06-06",16
"2019-07-12",16
"2020-01-24",16
"2020-07-30",16
"2020-10-23",16
"2020-11-24",16
"2021-05-24",16
"2021-07-07",16
"2021-12-29",16
"2022-07-20",16
"2022-11-08",16
"2017-06-18",15
"2017-08-30",15
"2018-01-23",15
"2018-01-29",15
"2018-02-25",15
"2018-03-29",15
"2018-04-12",15
"2018-04-21",15
"2018-08-03",15
"2019-01-07",15
"2019-01-19",15
"2019-04-06",15
"2019-06-01",15
"2019-08-05",15
"2019-09-12",15
"2019-11-03",15
"2020-06-12",15
"2020-07-15",15
"2020-09-04",15
"2020-11-11",15
"2021-01-22",15
"2021-01-26",15
"2021-03-07",15
"2021-11-13",15
"2022-01-12",15
"2022-03-20",15
"2022-09-18",15
"2017-04-12",14
"2017-05-12",14
"2017-05-19",14
"2017-08-17",14
"2017-09-03",14
"2017-09-15",14
"2017-09-26",14
"2017-10-23",14
"2018-01-15",14
"2018-03-30",14
"2018-06-21",14
"2018-07-08",14
"2018-08-09",14
"2018-09-04",14
"2018-10-16",14
"2018-10-30",14
"2018-11-07",14
"2018-12-20",14
"2018-12-27",14
"2019-08-24",14
"2019-08-26",14
"2019-09-05",14
"2019-10-09",14
"2019-12-04",14
"2020-06-16",14
"2020-06-24",14
"2020-09-02",14
"2020-09-09",14
"2021-03-02",14
"2021-07-29",14
"2021-08-10",14
"2021-08-26",14
"2021-11-18",14
"2022-01-16",14
"2022-05-28",14
"2022-07-17",14
"2022-11-07",14
"2017-05-17",13
"2017-06-14",13
"2017-07-14",13
"2018-03-01",13
"2018-04-25",13
"2018-05-04",13
"2018-05-20",13
"2018-06-08",13
"2018-07-17",13
"2018-10-18",13
"2018-10-26",13
"2019-02-09",13
"2019-02-13",13
"2019-04-19",13
"2019-05-13",13
"2019-09-15",13
"2019-11-06",13
"2019-12-08",13
"2020-02-21",13
"2020-03-28",13
"2020-07-07",13
"2020-07-16",13
"2020-07-17",13
"2020-07-22",13
"2020-08-06",13
"2020-10-10",13
"2021-02-27",13
"2021-03-17",13
"2021-05-22",13
"2021-07-14",13
"2021-11-27",13
"2022-02-07",13
"2022-02-13",13
"2022-12-21",13
"2017-03-27",12
"2017-06-13",12
"2017-10-30",12
"2017-12-09",12
"2018-02-14",12
"2018-04-10",12
"2018-04-22",12
"2018-04-28",12
"2018-10-22",12
"2018-12-17",12
"2019-01-06",12
"2019-05-16",12
"2019-08-14",12
"2019-09-22",12
"2019-10-12",12
"2019-11-17",12
"2020-06-02",12
"2020-06-06",12
"2020-07-25",12
"2021-07-26",12
"2021-08-14",12
"2021-10-29",12
"2021-11-07",12
"2021-12-28",12
"2022-04-29",12
"2022-07-10",12
"2022-07-18",12
"2022-07-19",12
"2022-12-23",12
"2017-09-06",11
"2017-09-21",11
"2017-11-02",11
"2017-11-24",11
"2017-12-02",11
"2017-12-05",11
"2017-12-07",11
"2018-01-27",11
"2018-05-11",11
"2018-05-12",11
"2018-06-05",11
"2018-06-30",11
"2018-09-12",11
"2018-09-27",11
"2018-11-21",11
"2019-03-19",11
"2019-05-02",11
"2019-12-30",11
"2020-01-25",11
"2020-01-27",11
"2020-02-24",11
"2020-04-15",11
"2020-05-21",11
"2020-06-11",11
"2020-06-21",11
"2020-07-20",11
"2020-10-29",11
"2021-05-10",11
"2021-05-12",11
"2021-07-22",11
"2021-11-08",11
"2022-04-10",11
"2022-08-06",11
"2022-10-16",11
"2017-03-31",10
"2017-06-09",10
"2017-08-02",10
"2017-12-01",10
"2017-12-06",10
"2017-12-17",10
"2018-01-13",10
"2018-04-02",10
"2018-04-05",10
"2018-05-03",10
"2018-05-19",10
"2018-05-31",10
"2018-06-20",10
"2018-07-06",10
"2018-07-18",10
"2018-08-26",10
"2018-10-23",10
"2018-12-28",10
"2019-01-21",10
"2019-08-01",10
"2019-10-02",10
"2019-12-03",10
"2020-01-06",10
"2020-06-26",10
"2020-08-08",10
"2020-10-22",10
"2021-07-15",10
"2021-08-09",10
"2021-08-13",10
"2021-08-15",10
"2022-08-12",10
"2022-09-26",10
"2022-10-09",10
"2017-04-19",9
"2017-05-02",9
"2017-05-03",9
"2017-05-07",9
"2017-05-26",9
"2017-06-17",9
"2017-07-19",9
"2017-07-24",9
"2017-10-26",9
"2017-10-27",9
"2017-11-17",9
"2018-01-02",9
"2018-02-26",9
"2018-03-19",9
"2018-03-24",9
"2018-04-06",9
"2018-04-07",9
"2018-05-26",9
"2018-06-06",9
"2018-06-22",9
"2018-07-10",9
"2018-09-02",9
"2018-10-02",9
"2018-10-06",9
"2018-10-24",9
"2019-03-16",9
"2019-09-01",9
"2019-12-01",9
"2020-04-05",9
"2020-06-04",9
"2020-06-07",9
"2020-08-01",9
"2021-07-13",9
"2021-10-14",9
"2021-10-22",9
"2021-11-03",9
"2022-08-02",9
"2022-11-19",9
"2022-12-11",9
"2017-06-03",8
"2017-06-29",8
"2017-07-13",8
"2017-09-22",8
"2017-09-29",8
"2017-12-22",8
"2018-01-10",8
"2018-02-05",8
"2018-07-29",8
"2018-08-14",8
"2018-11-01",8
"2018-11-08",8
"2019-09-02",8
"2020-01-15",8
"2020-01-31",8
"2020-03-01",8
"2021-06-13",8
"2021-07-01",8
"2021-09-04",8
"2022-01-10",8
"2022-04-01",8
"2022-11-26",8
"2022-11-29",8
"2017-04-23",7
"2017-06-15",7
"2017-08-06",7
"2017-09-04",7
"2017-09-14",7
"2017-11-10",7
"2018-01-18",7
"2018-01-20",7
"2018-02-13",7
"2018-02-20",7
"2018-05-02",7
"2018-05-10",7
"2018-05-16",7
"2018-05-23",7
"2018-05-29",7
"2018-06-28",7
"2018-08-11",7
"2018-09-17",7
"2018-11-11",7
"2019-01-08",7
"2019-02-10",7
"2019-03-17",7
"2019-05-01",7
"2019-05-08",7
"2019-06-03",7
"2019-06-04",7
"2019-07-13",7
"2019-08-21",7
"2019-10-13",7
"2020-01-28",7
"2020-03-14",7
"2020-05-04",7
"2020-05-25",7
"2020-06-05",7
"2020-07-13",7
"2020-09-01",7
"2021-03-18",7
"2021-03-19",7
"2021-07-18",7
"2021-07-30",7
"2021-11-15",7
"2021-11-29",7
"2022-01-13",7
"2022-12-22",7
"2017-04-08",6
"2017-04-14",6
"2017-04-28",6
"2017-06-25",6
"2017-08-08",6
"2017-08-14",6
"2017-10-31",6
"2017-11-06",6
"2017-11-07",6
"2018-10-29",6
"2018-11-02",6
"2018-11-10",6
"2019-04-13",6
"2019-05-11",6
"2019-06-17",6
"2019-09-07",6
"2019-09-09",6
"2020-02-05",6
"2020-02-19",6
"2020-03-02",6
"2020-04-01",6
"2020-07-31",6
"2020-09-03",6
"2021-09-24",6
"2021-09-27",6
"2021-12-27",6
"2022-03-05",6
"2022-04-09",6
"2022-10-05",6
"2017-04-10",5
"2017-04-21",5
"2017-04-29",5
"2017-04-30",5
"2017-05-04",5
"2017-05-15",5
"2017-05-31",5
"2017-07-27",5
"2017-10-13",5
"2017-10-24",5
"2017-11-20",5
"2018-01-04",5
"2018-02-11",5
"2018-03-08",5
"2018-03-22",5
"2018-04-15",5
"2018-05-21",5
"2018-05-24",5
"2018-06-13",5
"2018-06-14",5
"2018-07-21",5
"2018-09-03",5
"2019-01-30",5
"2019-05-15",5
"2019-11-04",5
"2020-01-01",5
"2020-04-11",5
"2020-06-17",5
"2020-06-25",5
"2020-10-12",5
"2021-04-19",5
"2021-07-25",5
"2022-09-24",5
"2022-12-15",5
"2017-06-02",4
"2017-07-12",4
"2017-08-11",4
"2017-10-18",4
"2017-11-09",4
"2018-02-12",4
"2018-02-17",4
"2018-03-04",4
"2018-04-18",4
"2018-08-07",4
"2018-08-12",4
"2018-09-29",4
"2018-10-19",4
"2018-10-25",4
"2018-12-15",4
"2019-02-19",4
"2019-03-09",4
"2019-05-26",4
"2019-06-09",4
"2019-09-08",4
"2019-09-19",4
"2019-10-21",4
"2019-10-31",4
"2020-06-14",4
"2020-07-27",4
"2020-10-26",4
"2020-11-19",4
"2021-03-16",4
"2021-11-04",4
"2022-04-30",4
"2022-09-11",4
"2022-11-09",4
"2022-11-27",4
"2022-12-25",4
"2017-05-21",3
"2017-08-05",3
"2017-12-19",3
"2018-01-21",3
"2018-01-31",3
"2018-02-08",3
"2018-02-10",3
"2018-04-01",3
"2018-04-13",3
"2018-04-29",3
"2018-05-05",3
"2018-06-09",3
"2018-07-28",3
"2018-08-06",3
"2018-08-08",3
"2018-08-10",3
"2018-09-01",3
"2018-12-09",3
"2019-01-12",3
"2019-02-24",3
"2019-03-24",3
"2019-09-18",3
"2019-10-30",3
"2020-02-13",3
"2020-05-14",3
"2021-12-05",3
"2022-12-02",3
"2017-05-06",2
"2017-05-13",2
"2017-06-05",2
"2017-06-06",2
"2017-08-07",2
"2017-08-29",2
"2017-10-14",2
"2017-10-19",2
"2017-11-08",2
"2017-11-25",2
"2018-03-10",2
"2018-04-09",2
"2018-04-16",2
"2018-04-30",2
"2018-05-27",2
"2018-06-04",2
"2018-06-16",2
"2018-06-18",2
"2018-06-23",2
"2018-08-05",2
"2018-08-13",2
"2018-10-01",2
"2018-10-13",2
"2018-11-17",2
"2019-01-26",2
"2019-03-03",2
"2019-10-03",2
"2020-01-21",2
"2020-01-22",2
"2020-07-29",2
"2021-09-23",2
"2021-10-02",2
"2021-11-24",2
"2022-09-27",2
"2017-04-18",1
"2017-05-05",1
"2017-05-11",1
"2017-06-24",1
"2017-08-26",1
"2017-08-28",1
"2017-10-22",1
"2017-11-18",1
"2017-11-26",1
"2017-12-23",1
"2017-12-24",1
"2017-12-31",1
"2018-01-01",1
"2018-01-03",1
"2018-01-28",1
"2018-02-18",1
"2018-03-16",1
"2018-03-31",1
"2018-05-18",1
"2018-07-20",1
"2018-08-25",1
"2018-09-09",1
"2018-09-23",1
"2018-09-30",1
"2018-10-07",1
"2018-10-14",1
"2018-10-17",1
"2018-11-04",1
"2018-11-22",1
"2018-12-22",1
"2019-02-02",1
"2019-02-18",1
"2019-05-04",1
"2019-06-07",1
"2019-06-14",1
"2019-06-22",1
"2019-10-28",1
"2019-10-29",1
"2019-12-26",1
"2020-02-25",1
"2020-04-12",1
"2020-07-02",1
"2020-11-04",1
"2020-11-18",1
"2021-04-01",1
"2021-05-08",1
"2021-05-25",1
"2021-10-09",1
"2021-10-30",1
"2022-01-15",1
"2022-06-02",1
"2022-09-04",1
"2022-09-25",1
"2022-12-29",1
